datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
5/1/2017 4:00:00 AM,5/1/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1377.472,True
5/1/2017 5:00:00 AM,5/1/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1319.220,True
5/1/2017 6:00:00 AM,5/1/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1290.749,True
5/1/2017 7:00:00 AM,5/1/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1277.482,True
5/1/2017 8:00:00 AM,5/1/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1278.791,True
5/1/2017 9:00:00 AM,5/1/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1331.173,True
5/1/2017 10:00:00 AM,5/1/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1464.203,True
5/1/2017 11:00:00 AM,5/1/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1537.550,True
5/1/2017 12:00:00 PM,5/1/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1611.426,True
5/1/2017 1:00:00 PM,5/1/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1653.770,True
5/1/2017 2:00:00 PM,5/1/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1678.820,True
5/1/2017 3:00:00 PM,5/1/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1705.032,True
5/1/2017 4:00:00 PM,5/1/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1718.285,True
5/1/2017 5:00:00 PM,5/1/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1799.831,True
5/1/2017 6:00:00 PM,5/1/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1771.082,True
5/1/2017 7:00:00 PM,5/1/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1672.853,True
5/1/2017 8:00:00 PM,5/1/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1631.731,True
5/1/2017 9:00:00 PM,5/1/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1608.833,True
5/1/2017 10:00:00 PM,5/1/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1594.858,True
5/1/2017 11:00:00 PM,5/1/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1580.092,True
5/2/2017 12:00:00 AM,5/1/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1567.276,True
5/2/2017 1:00:00 AM,5/1/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1514.199,True
5/2/2017 2:00:00 AM,5/1/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1385.471,True
5/2/2017 3:00:00 AM,5/1/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1266.137,True
5/2/2017 4:00:00 AM,5/2/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1179.125,True
5/2/2017 5:00:00 AM,5/2/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1138.090,True
5/2/2017 6:00:00 AM,5/2/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1105.800,True
5/2/2017 7:00:00 AM,5/2/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1104.944,True
5/2/2017 8:00:00 AM,5/2/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1121.735,True
5/2/2017 9:00:00 AM,5/2/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1179.038,True
5/2/2017 10:00:00 AM,5/2/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1272.741,True
5/2/2017 11:00:00 AM,5/2/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1346.214,True
5/2/2017 12:00:00 PM,5/2/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1391.722,True
5/2/2017 1:00:00 PM,5/2/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1415.258,True
5/2/2017 2:00:00 PM,5/2/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1432.396,True
5/2/2017 3:00:00 PM,5/2/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1449.448,True
5/2/2017 4:00:00 PM,5/2/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1442.347,True
5/2/2017 5:00:00 PM,5/2/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1466.781,True
5/2/2017 6:00:00 PM,5/2/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1457.376,True
5/2/2017 7:00:00 PM,5/2/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1421.896,True
5/2/2017 8:00:00 PM,5/2/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1406.637,True
5/2/2017 9:00:00 PM,5/2/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1409.658,True
5/2/2017 10:00:00 PM,5/2/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1395.285,True
5/2/2017 11:00:00 PM,5/2/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1395.703,True
5/3/2017 12:00:00 AM,5/2/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1423.963,True
5/3/2017 1:00:00 AM,5/2/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1382.113,True
5/3/2017 2:00:00 AM,5/2/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1289.295,True
5/3/2017 3:00:00 AM,5/2/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1191.246,True
5/3/2017 4:00:00 AM,5/3/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1129.034,True
5/3/2017 5:00:00 AM,5/3/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1087.051,True
5/3/2017 6:00:00 AM,5/3/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1090.090,True
5/3/2017 7:00:00 AM,5/3/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1085.170,True
5/3/2017 8:00:00 AM,5/3/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1107.269,True
5/3/2017 9:00:00 AM,5/3/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1185.848,True
5/3/2017 10:00:00 AM,5/3/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1300.885,True
5/3/2017 11:00:00 AM,5/3/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1366.352,True
5/3/2017 12:00:00 PM,5/3/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1414.032,True
5/3/2017 1:00:00 PM,5/3/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1434.222,True
5/3/2017 2:00:00 PM,5/3/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1454.176,True
5/3/2017 3:00:00 PM,5/3/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1454.265,True
5/3/2017 4:00:00 PM,5/3/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1448.178,True
5/3/2017 5:00:00 PM,5/3/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1444.749,True
5/3/2017 6:00:00 PM,5/3/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1427.031,True
5/3/2017 7:00:00 PM,5/3/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1407.249,True
5/3/2017 8:00:00 PM,5/3/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1398.059,True
5/3/2017 9:00:00 PM,5/3/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1389.424,True
5/3/2017 10:00:00 PM,5/3/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1366.966,True
5/3/2017 11:00:00 PM,5/3/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1352.400,True
5/4/2017 12:00:00 AM,5/3/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1389.168,True
5/4/2017 1:00:00 AM,5/3/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1364.454,True
5/4/2017 2:00:00 AM,5/3/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1272.276,True
5/4/2017 3:00:00 AM,5/3/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1188.076,True
5/4/2017 4:00:00 AM,5/4/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1129.497,True
5/4/2017 5:00:00 AM,5/4/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1098.256,True
5/4/2017 6:00:00 AM,5/4/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1081.238,True
5/4/2017 7:00:00 AM,5/4/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1072.438,True
5/4/2017 8:00:00 AM,5/4/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1105.731,True
5/4/2017 9:00:00 AM,5/4/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1171.026,True
5/4/2017 10:00:00 AM,5/4/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1278.286,True
5/4/2017 11:00:00 AM,5/4/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1372.376,True
5/4/2017 12:00:00 PM,5/4/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1416.945,True
5/4/2017 1:00:00 PM,5/4/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1446.372,True
5/4/2017 2:00:00 PM,5/4/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1457.088,True
5/4/2017 3:00:00 PM,5/4/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1476.375,True
5/4/2017 4:00:00 PM,5/4/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1485.579,True
5/4/2017 5:00:00 PM,5/4/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1483.344,True
5/4/2017 6:00:00 PM,5/4/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1469.700,True
5/4/2017 7:00:00 PM,5/4/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1460.409,True
5/4/2017 8:00:00 PM,5/4/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1427.050,True
5/4/2017 9:00:00 PM,5/4/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1426.741,True
5/4/2017 10:00:00 PM,5/4/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1410.890,True
5/4/2017 11:00:00 PM,5/4/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1401.816,True
5/5/2017 12:00:00 AM,5/4/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1429.961,True
5/5/2017 1:00:00 AM,5/4/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1379.234,True
5/5/2017 2:00:00 AM,5/4/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1288.184,True
5/5/2017 3:00:00 AM,5/4/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1191.430,True
5/5/2017 4:00:00 AM,5/5/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1138.959,True
5/5/2017 5:00:00 AM,5/5/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1103.170,True
5/5/2017 6:00:00 AM,5/5/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1069.848,True
5/5/2017 7:00:00 AM,5/5/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1057.825,True
5/5/2017 8:00:00 AM,5/5/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1094.404,True
5/5/2017 9:00:00 AM,5/5/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1165.231,True
5/5/2017 10:00:00 AM,5/5/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1272.302,True
5/5/2017 11:00:00 AM,5/5/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1360.079,True
5/5/2017 12:00:00 PM,5/5/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1408.239,True
5/5/2017 1:00:00 PM,5/5/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1443.871,True
5/5/2017 2:00:00 PM,5/5/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1475.155,True
5/5/2017 3:00:00 PM,5/5/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1478.878,True
5/5/2017 4:00:00 PM,5/5/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1512.798,True
5/5/2017 5:00:00 PM,5/5/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1553.201,True
5/5/2017 6:00:00 PM,5/5/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1551.664,True
5/5/2017 7:00:00 PM,5/5/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1535.641,True
5/5/2017 8:00:00 PM,5/5/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1522.888,True
5/5/2017 9:00:00 PM,5/5/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1470.872,True
5/5/2017 10:00:00 PM,5/5/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1432.136,True
5/5/2017 11:00:00 PM,5/5/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1412.678,True
5/6/2017 12:00:00 AM,5/5/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1407.106,True
5/6/2017 1:00:00 AM,5/5/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1361.483,True
5/6/2017 2:00:00 AM,5/5/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1273.357,True
5/6/2017 3:00:00 AM,5/5/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1195.644,True
5/6/2017 4:00:00 AM,5/6/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1133.063,True
5/6/2017 5:00:00 AM,5/6/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1086.591,True
5/6/2017 6:00:00 AM,5/6/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1069.445,True
5/6/2017 7:00:00 AM,5/6/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1049.129,True
5/6/2017 8:00:00 AM,5/6/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1061.542,True
5/6/2017 9:00:00 AM,5/6/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1091.537,True
5/6/2017 10:00:00 AM,5/6/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1129.281,True
5/6/2017 11:00:00 AM,5/6/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1171.884,True
5/6/2017 12:00:00 PM,5/6/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1225.989,True
5/6/2017 1:00:00 PM,5/6/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1291.170,True
5/6/2017 2:00:00 PM,5/6/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1327.855,True
5/6/2017 3:00:00 PM,5/6/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1338.823,True
5/6/2017 4:00:00 PM,5/6/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1325.486,True
5/6/2017 5:00:00 PM,5/6/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1328.630,True
5/6/2017 6:00:00 PM,5/6/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1303.855,True
5/6/2017 7:00:00 PM,5/6/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1297.661,True
5/6/2017 8:00:00 PM,5/6/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1292.394,True
5/6/2017 9:00:00 PM,5/6/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1294.910,True
5/6/2017 10:00:00 PM,5/6/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1298.036,True
5/6/2017 11:00:00 PM,5/6/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1313.720,True
5/7/2017 12:00:00 AM,5/6/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1354.418,True
5/7/2017 1:00:00 AM,5/6/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1340.716,True
5/7/2017 2:00:00 AM,5/6/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1292.783,True
5/7/2017 3:00:00 AM,5/6/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1223.782,True
5/7/2017 4:00:00 AM,5/7/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1163.294,True
5/7/2017 5:00:00 AM,5/7/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1124.069,True
5/7/2017 6:00:00 AM,5/7/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1103.361,True
5/7/2017 7:00:00 AM,5/7/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1089.763,True
5/7/2017 8:00:00 AM,5/7/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1091.737,True
5/7/2017 9:00:00 AM,5/7/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1117.414,True
5/7/2017 10:00:00 AM,5/7/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1128.689,True
5/7/2017 11:00:00 AM,5/7/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1145.827,True
5/7/2017 12:00:00 PM,5/7/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1182.854,True
5/7/2017 1:00:00 PM,5/7/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1213.745,True
5/7/2017 2:00:00 PM,5/7/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1236.571,True
5/7/2017 3:00:00 PM,5/7/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1249.945,True
5/7/2017 4:00:00 PM,5/7/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1252.428,True
5/7/2017 5:00:00 PM,5/7/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1242.691,True
5/7/2017 6:00:00 PM,5/7/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1232.140,True
5/7/2017 7:00:00 PM,5/7/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1230.952,True
5/7/2017 8:00:00 PM,5/7/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1237.632,True
5/7/2017 9:00:00 PM,5/7/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1250.256,True
5/7/2017 10:00:00 PM,5/7/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1245.180,True
5/7/2017 11:00:00 PM,5/7/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1255.510,True
5/8/2017 12:00:00 AM,5/7/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1306.262,True
5/8/2017 1:00:00 AM,5/7/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1316.033,True
5/8/2017 2:00:00 AM,5/7/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1248.734,True
5/8/2017 3:00:00 AM,5/7/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1176.188,True
5/8/2017 4:00:00 AM,5/8/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1120.550,True
5/8/2017 5:00:00 AM,5/8/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1105.310,True
5/8/2017 6:00:00 AM,5/8/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1104.590,True
5/8/2017 7:00:00 AM,5/8/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1102.213,True
5/8/2017 8:00:00 AM,5/8/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1130.358,True
5/8/2017 9:00:00 AM,5/8/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1206.661,True
5/8/2017 10:00:00 AM,5/8/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1310.794,True
5/8/2017 11:00:00 AM,5/8/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1400.937,True
5/8/2017 12:00:00 PM,5/8/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1419.783,True
5/8/2017 1:00:00 PM,5/8/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1451.856,True
5/8/2017 2:00:00 PM,5/8/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1467.857,True
5/8/2017 3:00:00 PM,5/8/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1467.717,True
5/8/2017 4:00:00 PM,5/8/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1464.158,True
5/8/2017 5:00:00 PM,5/8/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1449.816,True
5/8/2017 6:00:00 PM,5/8/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1440.921,True
5/8/2017 7:00:00 PM,5/8/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1420.105,True
5/8/2017 8:00:00 PM,5/8/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1409.223,True
5/8/2017 9:00:00 PM,5/8/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1389.266,True
5/8/2017 10:00:00 PM,5/8/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1365.392,True
5/8/2017 11:00:00 PM,5/8/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1362.800,True
5/9/2017 12:00:00 AM,5/8/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1382.954,True
5/9/2017 1:00:00 AM,5/8/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1395.022,True
5/9/2017 2:00:00 AM,5/8/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1307.615,True
5/9/2017 3:00:00 AM,5/8/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1202.146,True
5/9/2017 4:00:00 AM,5/9/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1147.065,True
5/9/2017 5:00:00 AM,5/9/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1132.217,True
5/9/2017 6:00:00 AM,5/9/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1120.349,True
5/9/2017 7:00:00 AM,5/9/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1129.159,True
5/9/2017 8:00:00 AM,5/9/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1165.294,True
5/9/2017 9:00:00 AM,5/9/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1257.026,True
5/9/2017 10:00:00 AM,5/9/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1345.476,True
5/9/2017 11:00:00 AM,5/9/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1414.484,True
5/9/2017 12:00:00 PM,5/9/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1458.082,True
5/9/2017 1:00:00 PM,5/9/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1478.907,True
5/9/2017 2:00:00 PM,5/9/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1490.398,True
5/9/2017 3:00:00 PM,5/9/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1492.292,True
5/9/2017 4:00:00 PM,5/9/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1512.813,True
5/9/2017 5:00:00 PM,5/9/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1517.788,True
5/9/2017 6:00:00 PM,5/9/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1495.089,True
5/9/2017 7:00:00 PM,5/9/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1484.076,True
5/9/2017 8:00:00 PM,5/9/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1472.237,True
5/9/2017 9:00:00 PM,5/9/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1457.136,True
5/9/2017 10:00:00 PM,5/9/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1417.783,True
5/9/2017 11:00:00 PM,5/9/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1409.794,True
5/10/2017 12:00:00 AM,5/9/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1430.318,True
5/10/2017 1:00:00 AM,5/9/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1424.082,True
5/10/2017 2:00:00 AM,5/9/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1331.732,True
5/10/2017 3:00:00 AM,5/9/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1236.963,True
5/10/2017 4:00:00 AM,5/10/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1158.942,True
5/10/2017 5:00:00 AM,5/10/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1127.970,True
5/10/2017 6:00:00 AM,5/10/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1110.102,True
5/10/2017 7:00:00 AM,5/10/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1107.441,True
5/10/2017 8:00:00 AM,5/10/2017 4:00:00 AM,RFC,WEST,DUQ,DUQ,1127.688,True
5/10/2017 9:00:00 AM,5/10/2017 5:00:00 AM,RFC,WEST,DUQ,DUQ,1207.062,True
5/10/2017 10:00:00 AM,5/10/2017 6:00:00 AM,RFC,WEST,DUQ,DUQ,1302.805,True
5/10/2017 11:00:00 AM,5/10/2017 7:00:00 AM,RFC,WEST,DUQ,DUQ,1370.845,True
5/10/2017 12:00:00 PM,5/10/2017 8:00:00 AM,RFC,WEST,DUQ,DUQ,1425.502,True
5/10/2017 1:00:00 PM,5/10/2017 9:00:00 AM,RFC,WEST,DUQ,DUQ,1456.143,True
5/10/2017 2:00:00 PM,5/10/2017 10:00:00 AM,RFC,WEST,DUQ,DUQ,1491.372,True
5/10/2017 3:00:00 PM,5/10/2017 11:00:00 AM,RFC,WEST,DUQ,DUQ,1516.067,True
5/10/2017 4:00:00 PM,5/10/2017 12:00:00 PM,RFC,WEST,DUQ,DUQ,1514.192,True
5/10/2017 5:00:00 PM,5/10/2017 1:00:00 PM,RFC,WEST,DUQ,DUQ,1538.299,True
5/10/2017 6:00:00 PM,5/10/2017 2:00:00 PM,RFC,WEST,DUQ,DUQ,1550.516,True
5/10/2017 7:00:00 PM,5/10/2017 3:00:00 PM,RFC,WEST,DUQ,DUQ,1552.793,True
5/10/2017 8:00:00 PM,5/10/2017 4:00:00 PM,RFC,WEST,DUQ,DUQ,1547.226,True
5/10/2017 9:00:00 PM,5/10/2017 5:00:00 PM,RFC,WEST,DUQ,DUQ,1530.008,True
5/10/2017 10:00:00 PM,5/10/2017 6:00:00 PM,RFC,WEST,DUQ,DUQ,1497.304,True
5/10/2017 11:00:00 PM,5/10/2017 7:00:00 PM,RFC,WEST,DUQ,DUQ,1477.991,True
5/11/2017 12:00:00 AM,5/10/2017 8:00:00 PM,RFC,WEST,DUQ,DUQ,1480.610,True
5/11/2017 1:00:00 AM,5/10/2017 9:00:00 PM,RFC,WEST,DUQ,DUQ,1446.408,True
5/11/2017 2:00:00 AM,5/10/2017 10:00:00 PM,RFC,WEST,DUQ,DUQ,1355.315,True
5/11/2017 3:00:00 AM,5/10/2017 11:00:00 PM,RFC,WEST,DUQ,DUQ,1247.451,True
5/11/2017 4:00:00 AM,5/11/2017 12:00:00 AM,RFC,WEST,DUQ,DUQ,1176.969,True
5/11/2017 5:00:00 AM,5/11/2017 1:00:00 AM,RFC,WEST,DUQ,DUQ,1131.173,True
5/11/2017 6:00:00 AM,5/11/2017 2:00:00 AM,RFC,WEST,DUQ,DUQ,1112.933,True
5/11/2017 7:00:00 AM,5/11/2017 3:00:00 AM,RFC,WEST,DUQ,DUQ,1116.148,True
