datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
5/5/2018 10:00:00 PM,5/5/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1364.966,True
5/5/2018 11:00:00 PM,5/5/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1364.335,True
5/6/2018 12:00:00 AM,5/5/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1383.082,True
5/6/2018 1:00:00 AM,5/5/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1354.647,True
5/6/2018 2:00:00 AM,5/5/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1284.257,True
5/6/2018 3:00:00 AM,5/5/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1213.103,True
5/6/2018 4:00:00 AM,5/6/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1155.518,True
5/6/2018 5:00:00 AM,5/6/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1112.656,True
5/6/2018 6:00:00 AM,5/6/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1090.159,True
5/6/2018 7:00:00 AM,5/6/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1076.309,True
5/6/2018 8:00:00 AM,5/6/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1066.468,True
5/6/2018 9:00:00 AM,5/6/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1089.362,True
5/6/2018 10:00:00 AM,5/6/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1092.519,True
5/6/2018 11:00:00 AM,5/6/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1109.345,True
5/6/2018 12:00:00 PM,5/6/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1159.350,True
5/6/2018 1:00:00 PM,5/6/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1223.257,True
5/6/2018 2:00:00 PM,5/6/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1254.620,True
5/6/2018 3:00:00 PM,5/6/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1274.111,True
5/6/2018 4:00:00 PM,5/6/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1287.622,True
5/6/2018 5:00:00 PM,5/6/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1299.686,True
5/6/2018 6:00:00 PM,5/6/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1294.126,True
5/6/2018 7:00:00 PM,5/6/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1284.623,True
5/6/2018 8:00:00 PM,5/6/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1297.357,True
5/6/2018 9:00:00 PM,5/6/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1308.840,True
5/6/2018 10:00:00 PM,5/6/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1308.643,True
5/6/2018 11:00:00 PM,5/6/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1307.993,True
5/7/2018 12:00:00 AM,5/6/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1361.583,True
5/7/2018 1:00:00 AM,5/6/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1369.308,True
5/7/2018 2:00:00 AM,5/6/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1272.829,True
5/7/2018 3:00:00 AM,5/6/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1195.928,True
5/7/2018 4:00:00 AM,5/7/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1153.052,True
5/7/2018 5:00:00 AM,5/7/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1112.007,True
5/7/2018 6:00:00 AM,5/7/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1094.391,True
5/7/2018 7:00:00 AM,5/7/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1108.107,True
5/7/2018 8:00:00 AM,5/7/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1124.656,True
5/7/2018 9:00:00 AM,5/7/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1186.148,True
5/7/2018 10:00:00 AM,5/7/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1279.851,True
5/7/2018 11:00:00 AM,5/7/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1334.641,True
5/7/2018 12:00:00 PM,5/7/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1403.631,True
5/7/2018 1:00:00 PM,5/7/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1463.263,True
5/7/2018 2:00:00 PM,5/7/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1502.701,True
5/7/2018 3:00:00 PM,5/7/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1501.912,True
5/7/2018 4:00:00 PM,5/7/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1519.825,True
5/7/2018 5:00:00 PM,5/7/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1546.190,True
5/7/2018 6:00:00 PM,5/7/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1545.584,True
5/7/2018 7:00:00 PM,5/7/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1541.437,True
5/7/2018 8:00:00 PM,5/7/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1532.119,True
5/7/2018 9:00:00 PM,5/7/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1515.253,True
5/7/2018 10:00:00 PM,5/7/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1492.010,True
5/7/2018 11:00:00 PM,5/7/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1472.123,True
5/8/2018 12:00:00 AM,5/7/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1469.877,True
5/8/2018 1:00:00 AM,5/7/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1451.290,True
5/8/2018 2:00:00 AM,5/7/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1348.492,True
5/8/2018 3:00:00 AM,5/7/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1219.871,True
5/8/2018 4:00:00 AM,5/8/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1159.109,True
5/8/2018 5:00:00 AM,5/8/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1119.809,True
5/8/2018 6:00:00 AM,5/8/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1102.303,True
5/8/2018 7:00:00 AM,5/8/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1108.892,True
5/8/2018 8:00:00 AM,5/8/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1107.370,True
5/8/2018 9:00:00 AM,5/8/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1183.187,True
5/8/2018 10:00:00 AM,5/8/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1262.332,True
5/8/2018 11:00:00 AM,5/8/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1336.570,True
5/8/2018 12:00:00 PM,5/8/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1403.928,True
5/8/2018 1:00:00 PM,5/8/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1465.731,True
5/8/2018 2:00:00 PM,5/8/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1496.987,True
5/8/2018 3:00:00 PM,5/8/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1578.598,True
5/8/2018 4:00:00 PM,5/8/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1605.440,True
5/8/2018 5:00:00 PM,5/8/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1594.058,True
5/8/2018 6:00:00 PM,5/8/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1665.525,True
5/8/2018 7:00:00 PM,5/8/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1672.760,True
5/8/2018 8:00:00 PM,5/8/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1680.890,True
5/8/2018 9:00:00 PM,5/8/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1675.976,True
5/8/2018 10:00:00 PM,5/8/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1671.034,True
5/8/2018 11:00:00 PM,5/8/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1627.933,True
5/9/2018 12:00:00 AM,5/8/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1601.089,True
5/9/2018 1:00:00 AM,5/8/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1568.958,True
5/9/2018 2:00:00 AM,5/8/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1439.659,True
5/9/2018 3:00:00 AM,5/8/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1310.508,True
5/9/2018 4:00:00 AM,5/9/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1245.684,True
5/9/2018 5:00:00 AM,5/9/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1179.515,True
5/9/2018 6:00:00 AM,5/9/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1139.383,True
5/9/2018 7:00:00 AM,5/9/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1124.307,True
5/9/2018 8:00:00 AM,5/9/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1157.765,True
5/9/2018 9:00:00 AM,5/9/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1216.418,True
5/9/2018 10:00:00 AM,5/9/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1287.283,True
5/9/2018 11:00:00 AM,5/9/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1391.245,True
5/9/2018 12:00:00 PM,5/9/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1474.720,True
5/9/2018 1:00:00 PM,5/9/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1544.726,True
5/9/2018 2:00:00 PM,5/9/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1598.214,True
5/9/2018 3:00:00 PM,5/9/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1659.789,True
5/9/2018 4:00:00 PM,5/9/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1702.502,True
5/9/2018 5:00:00 PM,5/9/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1746.475,True
5/9/2018 6:00:00 PM,5/9/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1765.864,True
5/9/2018 7:00:00 PM,5/9/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1782.962,True
5/9/2018 8:00:00 PM,5/9/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1811.454,True
5/9/2018 9:00:00 PM,5/9/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1816.835,True
5/9/2018 10:00:00 PM,5/9/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1766.340,True
5/9/2018 11:00:00 PM,5/9/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1718.718,True
5/10/2018 12:00:00 AM,5/9/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1697.091,True
5/10/2018 1:00:00 AM,5/9/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1655.368,True
5/10/2018 2:00:00 AM,5/9/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1519.590,True
5/10/2018 3:00:00 AM,5/9/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1412.840,True
5/10/2018 4:00:00 AM,5/10/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1340.773,True
5/10/2018 5:00:00 AM,5/10/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1280.079,True
5/10/2018 6:00:00 AM,5/10/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1225.498,True
5/10/2018 7:00:00 AM,5/10/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1199.552,True
5/10/2018 8:00:00 AM,5/10/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1234.881,True
5/10/2018 9:00:00 AM,5/10/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1285.950,True
5/10/2018 10:00:00 AM,5/10/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1389.089,True
5/10/2018 11:00:00 AM,5/10/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1472.830,True
5/10/2018 12:00:00 PM,5/10/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1547.437,True
5/10/2018 1:00:00 PM,5/10/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1615.604,True
5/10/2018 2:00:00 PM,5/10/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1654.361,True
5/10/2018 3:00:00 PM,5/10/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1705.970,True
5/10/2018 4:00:00 PM,5/10/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1749.541,True
5/10/2018 5:00:00 PM,5/10/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1784.696,True
5/10/2018 6:00:00 PM,5/10/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1755.791,True
5/10/2018 7:00:00 PM,5/10/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1792.316,True
5/10/2018 8:00:00 PM,5/10/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1815.105,True
5/10/2018 9:00:00 PM,5/10/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1757.341,True
5/10/2018 10:00:00 PM,5/10/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1683.399,True
5/10/2018 11:00:00 PM,5/10/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1629.182,True
5/11/2018 12:00:00 AM,5/10/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1603.098,True
5/11/2018 1:00:00 AM,5/10/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1554.625,True
5/11/2018 2:00:00 AM,5/10/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1432.623,True
5/11/2018 3:00:00 AM,5/10/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1340.576,True
5/11/2018 4:00:00 AM,5/11/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1232.329,True
5/11/2018 5:00:00 AM,5/11/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1185.920,True
5/11/2018 6:00:00 AM,5/11/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1144.267,True
